university,course_name,course_levels,intake,documents_required,course_requirements,Active
83,Applied Actuarial Science (international Master's) - Msc,1,1,1,1,1
83,Applied Actuarial Science With An Industrial Placement - Msc,1,1,1,1,1
83,Applied Behaviour Analysis - Msc,1,1,1,1,1
83,Applied Linguistics With Tesol (teaching English To Speakers Of Other Languages) - Ma,1,1,1,1,1
83,Architectural Conservation - Msc,1,1,1,1,1
83,Architectural Visualisation - Ma,1,1,1,1,1
83,Architecture And The Sustainable Environment - Msc,1,1,1,1,1
83,Architecture And Urban Design - Ma,1,1,1,1,1
83,Autism Studies - Ma,1,1,1,1,1
83,Bio Digital Architecture - Msc,1,1,1,1,1
83,Biochemistry - Msc,1,1,1,1,1
83,Biomedicine - Msc,1,1,1,1,1
83,Biotechnology And Bioengineering - Msc,1,1,1,1,1
83,Biotechnology And Business - Msc,1,1,1,1,1
83,Business Analytics - Msc,1,1,1,1,1
83,Cancer Biology And Therapeutics - Msc,1,1,1,1,1
83,Cell Biology - Msc,1,1,1,1,1
83,Cognitive Psychology / Neuropsychology - Msc,1,1,1,1,1
83,Comparative Literature - Ma,1,1,1,1,1
83,Computational Biology - Msc,1,1,1,1,1
83,Computer Science - Msc,1,1,1,1,1
83,Conservation And International Wildlife Trade - Msc,1,1,1,1,1
83,Conservation And Rural Development - Msc,1,1,1,1,1
83,Conservation Biology - Msc,1,1,1,1,1
83,Conservation Project Management - Msc,1,1,1,1,1
83,Creative Producing - Ma,1,1,1,1,1
83,Creative Writing - Ma,1,1,1,1,1
83,Creative Writing - Ma (paris),1,1,1,1,1
83,Criminology - Ma,1,1,1,1,1
83,Curating - Ma,1,1,1,1,1
83,Cyber Security - Msc,1,1,1,1,1
83,Development Economics - Msc,1,1,1,1,1
83,Developmental Psychology - Msc,1,1,1,1,1
83,Digital Marketing And Analytics - Msc,1,1,1,1,1
83,Economics - Msc,1,1,1,1,1
83,Economics And Econometrics - Msc,1,1,1,1,1
83,Economics Conversion Programme - Msc,1,1,1,1,1
83,English And American Literature - Ma,1,1,1,1,1
83,"Environmental Anthropology - Ma, Msc",1,1,1,1,1
83,Ethnobotany - Msc,1,1,1,1,1
83,Eu External Relations - Ma,1,1,1,1,1
83,Event And Experience Design - Ma,1,1,1,1,1
83,Film - Ma,1,1,1,1,1
83,Film - Ma (canterbury Paris),1,1,1,1,1
83,Film - Ma (paris),1,1,1,1,1
83,Film With Practice - Ma,1,1,1,1,1
83,Finance (finance And Management) - Msc,1,1,1,1,1
83,"Finance (finance, Investment And Risk) - Msc",1,1,1,1,1
83,Finance (financial Markets) - Msc,1,1,1,1,1
83,Finance (financial Markets) [hkbu Dual Award] - Msc,1,1,1,1,1
83,Finance (international Banking And Finance) - Msc,1,1,1,1,1
83,Financial Economics - Msc,1,1,1,1,1
83,Forensic Osteology And Field Recovery Methods - Msc,1,1,1,1,1
83,Forensic Psychology - Msc,1,1,1,1,1
83,Forensic Science - Msc,1,1,1,1,1
83,General Pharmacy Practice - Msc,1,1,1,1,1
83,Genetics - Msc,1,1,1,1,1
83,Healthcare Management - Msc,1,1,1,1,1
83,Higher Education - Pcert,1,1,1,1,1
83,Higher Education - Ma,1,1,1,1,1
83,History And Philosophy Of Art - Ma,1,1,1,1,1
83,History And Philosophy Of Art - Ma (canterbury Paris),1,1,1,1,1
83,History And Philosophy Of Art - Ma (paris),1,1,1,1,1
83,Human Resource Management - Msc,1,1,1,1,1
83,Human Rights Law - Llm,1,1,1,1,1
83,Infectious Diseases - Msc,1,1,1,1,1
83,Intellectual And Developmental Disabilities - Ma,1,1,1,1,1
83,International Accounting - Msc,1,1,1,1,1
83,International Business And Management - Msc,1,1,1,1,1
83,International Business And Management With A Foreign Language - Msc,1,1,1,1,1
83,International Conflict Analysis - Ma,1,1,1,1,1
83,International Conflict And Security - Ma,1,1,1,1,1
83,International Development - Ma,1,1,1,1,1
83,International Law - Llm,1,1,1,1,1
83,International Master's In Applied Actuarial Science With An Industrial Placement - Msc,1,1,1,1,1
83,International Migration - Ma,1,1,1,1,1
83,International Multimedia Journalism - Ma,1,1,1,1,1
83,International Political Economy - Ma,1,1,1,1,1
83,International Relations - Ma,1,1,1,1,1
83,International Relations (international Double Award) - Ma,1,1,1,1,1
83,International Relations With International Law - Ma,1,1,1,1,1
83,International Social Policy - Ma,1,1,1,1,1
83,Law - Llm,1,1,1,1,1
83,Law (criminal Justice) - Llm,1,1,1,1,1
83,Law (human Rights Law) - Llm,1,1,1,1,1
83,Law (intellectual Property Law) - Llm,1,1,1,1,1
83,Law (international Commercial Law) - Llm,1,1,1,1,1
83,Law (international Criminal Justice) - Llm,1,1,1,1,1
83,Law (international Environmental Law And Policy) - Llm,1,1,1,1,1
83,Law (international Law With International Relations) - Llm,1,1,1,1,1
83,Law (international Law) - Llm,1,1,1,1,1
83,Law (law And Health) - Llm,1,1,1,1,1
83,Linguistics - Ma,1,1,1,1,1
83,Logistics And Supply Chain Management - Msc,1,1,1,1,1
83,Management - Msc,1,1,1,1,1
83,Marketing - Msc,1,1,1,1,1
83,Mechanical Engineering (by Research And Thesis) - Msc,1,1,1,1,1
83,Medicines Optimisation - Msc,1,1,1,1,1
83,Medieval And Early Modern Studies - Ma,1,1,1,1,1
83,Methods Of Social Research - Ma,1,1,1,1,1
83,Microbiology - Msc,1,1,1,1,1
83,Modern History - Ma,1,1,1,1,1
83,Multimedia Journalism - Ma,1,1,1,1,1
83,Networks And Security - Msc,1,1,1,1,1
83,Organisational And Business Psychology - Msc,1,1,1,1,1
83,Peace And Conflict Studies (international Joint Award) - Ma,1,1,1,1,1
83,Philosophy - Ma,1,1,1,1,1
83,Physical Acting - Ma,1,1,1,1,1
83,Political Psychology - Msc,1,1,1,1,1
83,Political Strategy And Communication - Ma,1,1,1,1,1
83,Positive Behaviour Support - Msc,1,1,1,1,1
83,"Professional Practice - Ma, Msc",1,1,1,1,1
83,"Professional Practice (resilient Leadership In Education) - Ma, Msc",1,1,1,1,1
83,Professional Practice (teaching And Learning) - Msc,1,1,1,1,1
83,Project Management - Msc,1,1,1,1,1
83,Reproductive Medicine: Science And Ethics - Msc,1,1,1,1,1
83,Security And Terrorism - Ma,1,1,1,1,1
83,Social Anthropology - Humanitarian And Environmental Crises - Ma,1,1,1,1,1
83,Social Anthropology - Ma,1,1,1,1,1
83,Social Psychology - Msc,1,1,1,1,1
83,Social Work - Ma,1,1,1,1,1
83,Sociology - Ma,1,1,1,1,1
83,Statistical Data Science - Msc,1,1,1,1,1
83,Statistical Data Science (international Master's) - Msc,1,1,1,1,1
83,Statistical Data Science With An Industrial Placement - Msc,1,1,1,1,1
83,The Kent Mba - Mba,1,1,1,1,1
83,Theatre Making - Ma,1,1,1,1,1
83,Two Year Master's In Criminology - Ma,1,1,1,1,1
83,Two Year Master's In International Social Policy - Ma,1,1,1,1,1
83,Urban Planning And Resilience - Ma,1,1,1,1,1
84,Accounting And Finance Bsc,2,1,1,1,1
84,Actuarial Mathematics Bsc,2,1,1,1,1
84,"Advanced Psychology Mpsyc, Bsc",2,1,1,1,1
84,"Aeronautical And Aerospace Engineering Meng, Beng",2,1,1,1,1
84,Ancient History And English Ba,2,1,1,1,1
84,Ancient History And History Ba,2,1,1,1,1
84,Ancient History And Philosophy Ba,2,1,1,1,1
84,Ancient History Ba,2,1,1,1,1
84,Applied Health (medical Education) Intercalated Bsc,2,1,1,1,1
84,Arabic And Chinese Ba,2,1,1,1,1
84,Arabic And Islamic Studies Ba,2,1,1,1,1
84,Arabic And Japanese Ba,2,1,1,1,1
84,Arabic And Middle Eastern Studies Ba,2,1,1,1,1
84,Arabic And Portuguese Ba,2,1,1,1,1
84,Arabic And Russian A Ba,2,1,1,1,1
84,"Arabic, Middle Eastern And Islamic Studies Certhe",2,1,1,1,1
84,"Architectural Engineering Meng, Beng",2,1,1,1,1
84,"Architecture Meng, Beng",2,1,1,1,1
84,Art And Design Ba,2,1,1,1,1
84,Asia Pacific Studies And Chinese Ba,2,1,1,1,1
84,Asia Pacific Studies And International Relations Ba,2,1,1,1,1
84,Asia Pacific Studies And Japanese Ba,2,1,1,1,1
84,Asia Pacific Studies Ba,2,1,1,1,1
84,"Automotive Engineering Meng, Beng",2,1,1,1,1
84,Aviation Technology With Pilot Studies And Management Beng,2,1,1,1,1
84,Banking And Finance Bsc,2,1,1,1,1
84,"Biochemistry Mbiol, Bsc",2,1,1,1,1
84,"Biological Sciences (biotechnology With Enterprise) Mbiol, Bsc",2,1,1,1,1
84,"Biological Sciences Mbiol, Bsc",2,1,1,1,1
84,Biology And History And Philosophy Of Science Bsc,2,1,1,1,1
84,"Biology Mbiol, Bsc",2,1,1,1,1
84,Biomedical And Healthcare Ethics Intercalated Ba,2,1,1,1,1
84,Business Economics Bsc,2,1,1,1,1
84,Business Management And Leadership Bsc,2,1,1,1,1
84,Business Management And The Human Resource Ba,2,1,1,1,1
84,Business Management Ba,2,1,1,1,1
84,Business Management With Marketing Ba,2,1,1,1,1
84,Cardiovascular Medicine Intercalated Bsc,2,1,1,1,1
84,Cell Biology Of Human Disease Intercalated Bsc,2,1,1,1,1
84,Chartered Manager (degree) Apprenticeship Bsc,2,1,1,1,1
84,"Chemical And Energy Engineering Meng, Beng",2,1,1,1,1
84,"Chemical And Materials Engineering Meng, Beng",2,1,1,1,1
84,"Chemical And Nuclear Engineering Meng, Beng",2,1,1,1,1
84,"Chemical Engineering Meng, Beng",2,1,1,1,1
84,Chemistry And Mathematics Bsc,2,1,1,1,1
84,"Chemistry And Mathematics Mchem, Bsc",2,1,1,1,1
84,Chemistry Bsc,2,1,1,1,1
84,"Chemistry Mchem, Bsc",2,1,1,1,1
84,"Chemistry With A Year In Industry Mchem, Bsc",2,1,1,1,1
84,"Chemistry With Study Abroad Mchem, Bsc",2,1,1,1,1
84,Child And Family Studies Ba,2,1,1,1,1
84,Childhood Studies Ba,2,1,1,1,1
84,Chinese (modern) Ba,2,1,1,1,1
84,Chinese And Italian B Ba,2,1,1,1,1
84,Chinese And Japanese Studies Ba,2,1,1,1,1
84,Chinese And Portuguese Ba,2,1,1,1,1
84,Chinese And Russian A Ba,2,1,1,1,1
84,Chinese And Russian B Ba,2,1,1,1,1
84,Chinese And Thai Studies Ba,2,1,1,1,1
84,"Civil And Environmental Engineering Meng, Beng",2,1,1,1,1
84,"Civil And Structural Engineering Meng, Beng",2,1,1,1,1
84,"Civil Engineering Meng, Beng",2,1,1,1,1
84,"Civil Engineering With Project Management Meng, Beng",2,1,1,1,1
84,"Civil Engineering With Transport Meng, Beng",2,1,1,1,1
84,Classical Civilisation And English Ba,2,1,1,1,1
84,Classical Civilisation And History Ba,2,1,1,1,1
84,Classical Civilisation And Philosophy Ba,2,1,1,1,1
84,Classical Civilisation Ba,2,1,1,1,1
84,Classical Literature And English Ba,2,1,1,1,1
84,Classical Literature And Philosophy Ba,2,1,1,1,1
84,Clinical Anatomy Intercalated Bsc,2,1,1,1,1
84,Communication And Media Ba,2,1,1,1,1
84,Computer Science (digital & Technology Solutions) Bsc,2,1,1,1,1
84,"Computer Science And Mathematics Msci, Bsc",2,1,1,1,1
84,"Computer Science Meng, Bsc",2,1,1,1,1
84,"Computer Science With Artificial Intelligence Meng, Bsc",2,1,1,1,1
84,"Computer Science With High-performance Graphics And Games Engineering Meng, Bsc",2,1,1,1,1
84,Criminal Justice And Criminology Ba,2,1,1,1,1
84,Cultural And Media Studies Ba,2,1,1,1,1
84,Dental Hygiene And Dental Therapy Bsc,2,1,1,1,1
84,"Dental Surgery Mchd/bchd, Oral Science Bsc",2,1,1,1,1
84,Diagnostic Radiography Bsc,2,1,1,1,1
84,Digital Media Ba,2,1,1,1,1
84,"Ecology And Conservation Biology Mbiol, Bsc",2,1,1,1,1
84,Economics And Finance Bsc,2,1,1,1,1
84,Economics And Geography Ba,2,1,1,1,1
84,Economics And History Ba,2,1,1,1,1
84,Economics And Mathematics Bsc,2,1,1,1,1
84,Economics And Politics Ba,2,1,1,1,1
84,Economics Bsc,2,1,1,1,1
84,Education Ba,2,1,1,1,1
84,"Electronic And Communications Engineering Meng, Beng",2,1,1,1,1
84,"Electronic And Electrical Engineering Meng, Beng",2,1,1,1,1
84,Electronic Engineering Meng,2,1,1,1,1
84,"Electronics And Computer Engineering Meng, Beng",2,1,1,1,1
84,Electronics And Renewable Energy Systems Meng,2,1,1,1,1
84,English And Comparative Literature Ba,2,1,1,1,1
84,English And Film Studies Ba,2,1,1,1,1
84,English And History Ba,2,1,1,1,1
84,English And History Of Art Ba,2,1,1,1,1
84,English And Music Ba,2,1,1,1,1
84,English And Philosophy Ba,2,1,1,1,1
84,English And Sociology Ba,2,1,1,1,1
84,English Language And Linguistics Ba,2,1,1,1,1
84,English Language And Literature Ba,2,1,1,1,1
84,English Literature And Theatre Studies Ba,2,1,1,1,1
84,English Literature Ba,2,1,1,1,1
84,English Literature With Creative Writing Ba,2,1,1,1,1
84,Environment And Business Ba,2,1,1,1,1
84,"Environmental Science (international) Menv, Bsc",2,1,1,1,1
84,Environmental Science Bsc,2,1,1,1,1
84,Fashion Design Ba,2,1,1,1,1
84,Fashion Marketing Ba,2,1,1,1,1
84,"Film, Photography And Media Ba",2,1,1,1,1
84,Financial Mathematics Bsc,2,1,1,1,1
84,Fine Art Ba,2,1,1,1,1
84,Fine Art With Contemporary Cultural Theory Ba,2,1,1,1,1
84,Fine Art With History Of Art Ba,2,1,1,1,1
84,Food Science And Nutrition Bsc,2,1,1,1,1
84,"Food Science And Nutrition Msci, Bsc",2,1,1,1,1
84,Food Science Bsc,2,1,1,1,1
84,"Food Science Msci, Bsc",2,1,1,1,1
84,French Ba,2,1,1,1,1
84,Gateway Year To Medicine Mbchb,2,1,1,1,1
84,"Genetics Mbiol, Bsc",2,1,1,1,1
84,Geography And Geology Bsc,2,1,1,1,1
84,Geography Ba,2,1,1,1,1
84,Geography Bsc,2,1,1,1,1
84,Geography With Environmental Mathematics Bsc,2,1,1,1,1
84,Geography With Transport Studies Ba,2,1,1,1,1
84,"Geology (international) Mgeol, Bsc",2,1,1,1,1
84,"Geology (international) Mgeol, Bsc (i686)",2,1,1,1,1
84,Geology Bsc,2,1,1,1,1
84,Geology Bsc (i683),2,1,1,1,1
84,"Geophysics (international) Mgeophys, Bsc",2,1,1,1,1
84,"Geophysics (international) Mgeophys, Bsc (i682)",2,1,1,1,1
84,Geophysics Bsc,2,1,1,1,1
84,Geophysics Bsc (f640),2,1,1,1,1
84,German Ba,2,1,1,1,1
84,Global Creative Industries Ba,2,1,1,1,1
84,Graphic And Communication Design Ba,2,1,1,1,1
84,Healthcare Science (audiology) Bsc,2,1,1,1,1
84,Healthcare Science (cardiac Physiology) Bsc,2,1,1,1,1
84,History And History And Philosophy Of Science Ba,2,1,1,1,1
84,History And History Of Art Ba,2,1,1,1,1
84,History And Philosophy Ba,2,1,1,1,1
84,History And Philosophy Of Science And Physics Bsc,2,1,1,1,1
84,History And Philosophy Of Science And Politics Ba,2,1,1,1,1
84,History And Philosophy Of Science And Theology And Religious Studies Ba,2,1,1,1,1
84,History And Sociology Ba,2,1,1,1,1
84,History Ba,2,1,1,1,1
84,History Of Art Ba,2,1,1,1,1
84,History Of Art With Cultural Studies Ba,2,1,1,1,1
84,Human Physiology In Relation To Medicine Intercalated Bsc,2,1,1,1,1
84,"Human Physiology Mbiol, Bsc",2,1,1,1,1
84,Human Resource Management Ba,2,1,1,1,1
84,Intercalated Degree In International Health Intercalated Bsc,2,1,1,1,1
84,Interdisciplinary Studies With Preparation For Higher Education Ba,2,1,1,1,1
84,International Business And Finance Bsc,2,1,1,1,1
84,International Business And Marketing Bsc,2,1,1,1,1
84,International Business Bsc,2,1,1,1,1
84,International Development Ba,2,1,1,1,1
84,International History And Politics Ba,2,1,1,1,1
84,International Relations Ba,2,1,1,1,1
84,Islamic Studies Ba,2,1,1,1,1
84,Italian B And Japanese Ba,2,1,1,1,1
84,Italian B And Portuguese Ba,2,1,1,1,1
84,Italian B And Russian A Ba,2,1,1,1,1
84,Italian Ba,2,1,1,1,1
84,Japanese And Russian A Ba,2,1,1,1,1
84,Japanese And Russian B Ba,2,1,1,1,1
84,Japanese Ba,2,1,1,1,1
84,Journalism Ba,2,1,1,1,1
84,Law Llb,2,1,1,1,1
84,Law Llb (2 Years),2,1,1,1,1
84,Law With French Law Llb,2,1,1,1,1
84,Law With German Law Llb,2,1,1,1,1
84,Law With Hispanic Law Llb,2,1,1,1,1
84,Learning And Teaching (special Educational Needs And Disability) Ba,2,1,1,1,1
84,Learning And Teaching Ba,2,1,1,1,1
84,Liberal Arts Ba,2,1,1,1,1
84,Linguistics And Philosophy Ba,2,1,1,1,1
84,Linguistics And Phonetics Ba,2,1,1,1,1
84,"Materials Science And Engineering Meng, Beng",2,1,1,1,1
84,Mathematics And Music Bsc,2,1,1,1,1
84,Mathematics And Philosophy Bsc,2,1,1,1,1
84,Mathematics And Statistics Bsc,2,1,1,1,1
84,"Mathematics And Statistics Mmath, Bsc",2,1,1,1,1
84,Mathematics Bsc,2,1,1,1,1
84,"Mathematics Mmath, Bsc",2,1,1,1,1
84,"Mechanical Engineering Meng, Beng",2,1,1,1,1
84,"Mechatronics And Robotics Meng, Beng",2,1,1,1,1
84,"Medical Biochemistry Mbiol, Bsc",2,1,1,1,1
84,"Medical Engineering Meng, Beng",2,1,1,1,1
84,Medical Microbiology Bsc,2,1,1,1,1
84,"Medical Sciences Mbiol, Bsc",2,1,1,1,1
84,Medicinal Chemistry Bsc,2,1,1,1,1
84,"Medicinal Chemistry Mchem, Bsc",2,1,1,1,1
84,"Medicinal Chemistry With A Year In Industry Mchem, Bsc",2,1,1,1,1
84,"Medicinal Chemistry With Study Abroad Mchem, Bsc",2,1,1,1,1
84,Medicine And Surgery Mbchb,2,1,1,1,1
84,Microbiology In Relation To Medicine Intercalated Bsc,2,1,1,1,1
84,"Microbiology Mbiol, Bsc",2,1,1,1,1
84,Middle Eastern Studies And Politics Ba,2,1,1,1,1
84,Middle Eastern Studies Ba,2,1,1,1,1
84,Midwifery Bsc,2,1,1,1,1
84,Modern Languages And Business Ba,2,1,1,1,1
84,Modern Languages And Economics Ba,2,1,1,1,1
84,Modern Languages And English Ba,2,1,1,1,1
84,Modern Languages And Film Studies Ba,2,1,1,1,1
84,Modern Languages And History Ba,2,1,1,1,1
84,Modern Languages And International Relations Ba,2,1,1,1,1
84,Modern Languages And Linguistics Ba,2,1,1,1,1
84,Modern Languages And Philosophy Ba,2,1,1,1,1
84,Modern Languages And Politics Ba,2,1,1,1,1
84,Modern Languages Ba,2,1,1,1,1
84,Music (performance) Bmus,2,1,1,1,1
84,"Music And Music Psychology Marts, Ba",2,1,1,1,1
84,Music Ba,2,1,1,1,1
84,Music With Enterprise Ba,2,1,1,1,1
84,"Music, Multimedia And Electronics Bsc",2,1,1,1,1
84,"Natural Sciences Bsc, Mnatsc",2,1,1,1,1
84,Neuroscience In Relation To Medicine Intercalated Bsc,2,1,1,1,1
84,"Neuroscience Mbiol, Bsc",2,1,1,1,1
84,Nursing (adult) (apprenticeship Route) Bsc,2,1,1,1,1
84,Nursing (adult) Bsc,2,1,1,1,1
84,Nursing (child) Bsc,2,1,1,1,1
84,Nursing (mental Health) Bsc,2,1,1,1,1
84,Nutrition Bsc,2,1,1,1,1
84,"Nutrition Msci, Bsc",2,1,1,1,1
84,Pharmacology In Relation To Medicine Intercalated Bsc,2,1,1,1,1
84,"Pharmacology Mbiol, Bsc",2,1,1,1,1
84,Philosophy And History And Philosophy Of Science Ba,2,1,1,1,1
84,Philosophy And Physics Bsc,2,1,1,1,1
84,Philosophy And Politics Ba,2,1,1,1,1
84,Philosophy Ba,2,1,1,1,1
84,"Philosophy, Ethics And Religion Ba",2,1,1,1,1
84,"Philosophy, Politics And Economics Ba",2,1,1,1,1
84,"Philosophy, Psychology And Scientific Thought Ba",2,1,1,1,1
84,Physics Bsc,2,1,1,1,1
84,"Physics Mphys, Bsc",2,1,1,1,1
84,Physics With Astrophysics Bsc,2,1,1,1,1
84,"Physics With Astrophysics Mphys, Bsc",2,1,1,1,1
84,Politics And Social Policy Ba,2,1,1,1,1
84,Politics And Sociology Ba,2,1,1,1,1
84,Politics Ba,2,1,1,1,1
84,Portuguese And Russian A Ba,2,1,1,1,1
84,Portuguese And Russian B Ba,2,1,1,1,1
84,"Product Design Mdes, Bsc",2,1,1,1,1
84,Professional Studies Ba,2,1,1,1,1
84,Psychology (intercalated Programme) Intercalated Bsc,2,1,1,1,1
84,Psychology Bsc,2,1,1,1,1
84,Psychology With Education Bsc,2,1,1,1,1
84,"Religion, Politics And Society Ba",2,1,1,1,1
84,Social Policy And Crime Ba,2,1,1,1,1
84,Social Policy And Sociology Ba,2,1,1,1,1
84,Social Policy Ba,2,1,1,1,1
84,Social Policy With Enterprise Ba,2,1,1,1,1
84,Social Science Ba,2,1,1,1,1
84,Social Work Ba,2,1,1,1,1
84,Sociology And International Relations Ba,2,1,1,1,1
84,Sociology Ba,2,1,1,1,1
84,Spanish Ba,2,1,1,1,1
84,"Spanish, Portuguese And Latin American Studies Ba",2,1,1,1,1
84,Sport And Exercise Sciences Bsc,2,1,1,1,1
84,Sports Science And Physiology Bsc,2,1,1,1,1
84,Sports Science In Relation To Medicine Intercalated Bsc,2,1,1,1,1
84,Sustainability And Environmental Management Bsc,2,1,1,1,1
84,Thai Studies Ba,2,1,1,1,1
84,Theatre And Performance Ba,2,1,1,1,1
84,Theatre And Performance With Enterprise Ba,2,1,1,1,1
84,Theology And Religious Studies Ba,2,1,1,1,1
84,Theoretical Physics Bsc,2,1,1,1,1
84,"Theoretical Physics Mphys, Bsc",2,1,1,1,1
84,Zoology In Relation To Medicine And Veterinary Science Intercalated Bsc,2,1,1,1,1
84,"Zoology Mbiol, Bsc",2,1,1,1,1
84,Accounting And Finance Msc,1,1,1,1,1
84,Actuarial Finance Msc,1,1,1,1,1
84,Advanced Chemical Engineering Msc,1,1,1,1,1
84,Advanced Clinical Practice (apprenticeship) Msc,1,1,1,1,1
84,Advanced Clinical Practice Msc,1,1,1,1,1
84,Advanced Computer Science (artificial Intelligence) Msc,1,1,1,1,1
84,Advanced Computer Science (cloud Computing) Msc,1,1,1,1,1
84,Advanced Computer Science (data Analytics) Msc,1,1,1,1,1
84,Advanced Computer Science Msc,1,1,1,1,1
84,Advanced Concrete Technology Msc (eng),1,1,1,1,1
84,Advanced Mechanical Engineering Msc (eng),1,1,1,1,1
84,Advertising And Design Ma,1,1,1,1,1
84,Advertising And Marketing Ma,1,1,1,1,1
84,Aerospace Engineering Msc,1,1,1,1,1
84,Applied And Professional Ethics Ma,1,1,1,1,1
84,Applied Psychology Of Music Ma,1,1,1,1,1
84,Applied Theatre And Intervention Ma,1,1,1,1,1
84,Applied Translation Studies Ma,1,1,1,1,1
84,Arabic/english Translation Ma,1,1,1,1,1
84,Art Gallery And Museum Studies Ma,1,1,1,1,1
84,Artificial Intelligence Msc,1,1,1,1,1
84,Arts Management And Heritage Studies Ma,1,1,1,1,1
84,"Audiences, Engagement, Participation Ma",1,1,1,1,1
84,Audiovisual Translation Studies Ma,1,1,1,1,1
84,Automotive Engineering Msc (eng),1,1,1,1,1
84,Banking And International Finance Msc,1,1,1,1,1
84,Biodiversity And Conservation Msc,1,1,1,1,1
84,Biodiversity And Conservation With African Field Course Msc,1,1,1,1,1
84,Biomedical And Healthcare Ethics Ma,1,1,1,1,1
84,Biopharmaceutical Development (industrial Placement) Msc,1,1,1,1,1
84,Biopharmaceutical Development Msc,1,1,1,1,1
84,Bioscience Msc,1,1,1,1,1
84,Business Analytics And Decision Sciences Msc,1,1,1,1,1
84,Business And Public Service Interpreting And Translation Studies Ma,1,1,1,1,1
84,Business Psychology Msc,1,1,1,1,1
84,Cancer Biology And Therapy Msc,1,1,1,1,1
84,Chemical Biology And Drug Design Msc,1,1,1,1,1
84,Chemical Process Engineering Msc,1,1,1,1,1
84,Chemistry Msc,1,1,1,1,1
84,Childhood Studies Ma,1,1,1,1,1
84,Climate Change And Environmental Policy Msc,1,1,1,1,1
84,Clinical Education Med,1,1,1,1,1
84,Clinical Embryology And Assisted Reproduction Technology Msc,1,1,1,1,1
84,Clinical Embryology Msc,1,1,1,1,1
84,Cognitive Development And Disorders Msc,1,1,1,1,1
84,Communication And Media Ma,1,1,1,1,1
84,Communications And Signal Processing Msc (eng),1,1,1,1,1
84,Conference Interpreting And Translation Studies Ma,1,1,1,1,1
84,"Conflict, Development And Security Ma",1,1,1,1,1
84,Consumer Analytics And Marketing Strategy Msc,1,1,1,1,1
84,"Corporate Communications, Marketing And Public Relations Ma",1,1,1,1,1
84,Creative Writing And Critical Life Ma,1,1,1,1,1
84,Criminal Justice And Criminal Law Llm,1,1,1,1,1
84,Criminal Justice And Criminology Msc,1,1,1,1,1
84,Critical And Applied Musicology Ma,1,1,1,1,1
84,Critical And Cultural Theory Ma,1,1,1,1,1
84,Critical And Experimental Composition Mmus,1,1,1,1,1
84,"Culture, Creativity And Entrepreneurship Ma",1,1,1,1,1
84,Curating Science Ma,1,1,1,1,1
84,Data Analytics And Human Resource Management Msc,1,1,1,1,1
84,Data Science And Analytics Msc,1,1,1,1,1
84,Deaf Education (teacher Of The Deaf Qualification) Ma,1,1,1,1,1
84,Dental Materials Msc,1,1,1,1,1
84,Dental Public Health Msc,1,1,1,1,1
84,Design Ma,1,1,1,1,1
84,Diagnostic Imaging Msc,1,1,1,1,1
84,Digital Education Ma,1,1,1,1,1
84,Digital Information Management And Systems Innovation Msc,1,1,1,1,1
84,Disability Studies Ma,1,1,1,1,1
84,Ecological Economics Msc,1,1,1,1,1
84,Economics And Finance Msc,1,1,1,1,1
84,Economics Msc,1,1,1,1,1
84,Education Ma,1,1,1,1,1
84,Electrical Engineering And Renewable Energy Systems Msc (eng),1,1,1,1,1
84,Electronic And Computer Music Ma,1,1,1,1,1
84,Electronic And Electrical Engineering Msc (eng),1,1,1,1,1
84,Embedded Systems Engineering Msc (eng),1,1,1,1,1
84,Energy And Environment Msc,1,1,1,1,1
84,Engineering Geology Msc,1,1,1,1,1
84,Engineering Management Msc,1,1,1,1,1
84,Engineering Project Management Msc (eng),1,1,1,1,1
84,Engineering Technology And Business Management Msc (eng),1,1,1,1,1
84,English Literature Ma,1,1,1,1,1
84,Enterprise And Entrepreneurship Msc,1,1,1,1,1
84,Environment And Development Msc,1,1,1,1,1
84,Environment And Development With Integrated International Fieldwork Msc,1,1,1,1,1
84,Environmental Engineering And Project Management Msc (eng),1,1,1,1,1
84,Exploration Geophysics Msc,1,1,1,1,1
84,"Fashion, Enterprise And Society Ma",1,1,1,1,1
84,Film Studies Ma,1,1,1,1,1
84,"Film, Photography And Media Ma",1,1,1,1,1
84,Finance And Investment Msc,1,1,1,1,1
84,Financial Mathematics Msc,1,1,1,1,1
84,Financial Risk Management Msc,1,1,1,1,1
84,Fine Art Ma,1,1,1,1,1
84,Food Quality And Innovation Msc,1,1,1,1,1
84,Food Science (food Biotechnology) Msc,1,1,1,1,1
84,Food Science And Nutrition Msc,1,1,1,1,1
84,Food Science Msc,1,1,1,1,1
84,Full Time Mba,1,1,1,1,1
84,Gender Studies Ma,1,1,1,1,1
84,Geographical Information Science Msc,1,1,1,1,1
84,Geographical Information Systems Msc,1,1,1,1,1
84,Geotechnical Engineering Msc (eng),1,1,1,1,1
84,Global Development And Africa Ma,1,1,1,1,1
84,Global Development And Education Ma,1,1,1,1,1
84,Global Development And Gender Ma,1,1,1,1,1
84,Global Development And International Political Economy Ma,1,1,1,1,1
84,Global Development Ma,1,1,1,1,1
84,Global Fashion Management Ma,1,1,1,1,1
84,Global Governance And Diplomacy Ma,1,1,1,1,1
84,Global Performance And Cultural Industries Ma,1,1,1,1,1
